annotation_example,case,author,doc_id,snippet
11,snippet_same_author_same_doc,Hindawi_37,86496931,"ولكن من محاسن فهمها أنها عَرفت أنني سوف أقوم بزيارة مُختار علي فحسب، ولا أرغب في رؤية أحدٍ غيره في فريق قرش.
– ولا صديقك؟
– نعم، ولا صديقي.
كانت الصافية تتكلم بصورة مستمرة، هي ليست عادتها، ولكن يبدو أنها
"
11,snippet_diff_author_diff_corpus_dev_in,Gumar_483,00586,"وطال الانتظار وفهااااد ما بين زييين يمكن اليوووم ما يقدر لجل عمي الشيييخ مريييض
.............
البدوور من طلع الصباااح غطت عينها وناااامت ولا دريت بشي حولها دخل غيث وهو يناظر ناحيتها
غيث:هذي ما صحيت صحيهاااا
قوت:يا خوووي هي ماناااامت الا
"
11,snippet_same_author_diff_doc_dev_out,Hindawi_37,19028174,"وهي ترد إليه ﺑ: سيدي ابن الإنسان.
والأغرب في الأمر، في النوم، أنهم جميعًا حلموا حلمًا واحدًا، حلمًا شاسعًا وكبيرًا، كان الموكب العظيم ينطلق من المغارة ذاتها، تتقدمه المرايم والنساء الكثيرات اللائي قدمن من نيالا وكاس وزالنجي مؤمنات ومحبات، كان
"
11,snippet_diff_author_same_corpus_dev_out,Hindawi_72,80940683,"ونحن على اعتقادنا أن التوصيف الطبي يساعد كثيرًا على تمييز هذه الأمراض نعلم أن مجال التقديرات الفكرية لم يزل متسعًا جدًّا لغير المتخصصين في المسائل النفسية؛ لأن المعول الأكبر فيها على شواهد الأعمال وقرائن العادات والمألوفات.
فالمفهوم أن جنون القسوة Sadism
"
28,main,Gumar_12,00241,"ابتهال ماهي قادره تجمع: احنا عندنا حلال!! وليه ابوي ما سأل عنه...
ضاري باختصار: لا تدخلين نفسك في متاهات ولا راح تضيعين..خلينا في المهم الحين...عندكم اروراق في بيتكم...؟
مدى: الا في صندوق بغرفة ابوي...فيه اوراق..
ضاري: عال العال...ابي هذا الصندوق...
"
28,snippet_diff_author_same_corpus_dev_in,Gumar_214,00825,"ابتسمت وهي تهز راسها وقلبها يدق بـ قوة وفي نفسها ""واخيراً بجوف أمي آآه وقسم واحشني حضنج الحنون يا يمه إلي إنحرمت منه ثلااث سنين .. الحمد الله يا ربي إلي رجعتني لها الحمد الله"" .. حطت المفتاح في قفل
"
28,snippet_diff_author_same_corpus_dev_out,Gumar_69,00937,"حط أبو أحمد يده على كتف مازن وقال: شنوو ما أبيك أنت ولدي... - ابتسم بألم وقال: من خذتك الخدامة وأنت اللي شاغل بالي... كل ليلة أفكر فيك وأفكر كيف عايش عند القصيمي اللي خذك
مازن ودموعه بخده: من كم
"
28,snippet_same_author_same_doc,Gumar_12,00241,"دانا سكتت"" اوووف ياربيه...كذا البنات اللي يحبون؟؟؟""
وسمعوا رنة موبايل ابوهم...واريام ركزت مع المكالمه..
حمد: الوو..هلا والله...ايوه معاك حمد ال (...)..سم بغيت شي...يا هلا والله تنور...طيب انتظرك..مع السلامه..
موضي: مين....؟
حمد: ما ادري ...واحد يبي يزورني ويقول ابيك في موضوع
"
28,snippet_diff_author_diff_corpus_dev_out,Hindawi_133,69073918,"(المخصص ج٦ ص٢٠١) النفيضة: الجماعة يتقدمون الجيش فينفضون الأرض لينظروا ما فيها، وهم النفضة «وكذلك الطليعة والربيئة».
السَّرِيَّة: (المخصص ج٦ ص٢٩٩) ابن السِّكِّيت: السريَّة ما بين خمسة أنفس إلى ثلاثمائة، غيره: هي نحو أربعمائة.
(اللسان ج١٩ ص١٠٥)، السريَّة: ما بين
"
28,snippet_same_author_diff_doc_dev_in,Gumar_12,00242,"اريام: لا حول الله...
مدى: حسبي الله ونعم الوكيل ...يرضي نفسه على حساب بنت صغيره الوسخ..
دانا: بليز ابي اساعدها ..اشواق تعاني لحالها..وانا كنت اضغط عليها وانا ماني عارفه...كنت اقولها تغيري ..كانت تقول ما اقدر غصب عني..
اريام: اكيد اخفت
"
28,snippet_diff_author_diff_corpus_dev_in,Hindawi_82,15792571,"ملك إسرائيل والرجل
ركب أحد ملوك إسرائيل يومًا في زي عظيم، فشخصت نحوه الناس ينظرون إليه أفواجًا، حتى مرَّ برجل ورأى شيئًا مكبًّا عليه وهو لم يلتفت إليه ولا رفع رأسه، فوقف الملك عليه، وقال: كل الناس ينظرون إليَّ إلا
"
28,snippet_same_author_diff_doc_dev_out,Gumar_12,00016,"مها: ومن بعد هذا الحادث صارت كذا...
ريم: ايوه تحس ان الدلع والهدوء ضعف وانه ما يمشي بالزمن هذا الا القوي واللي الناس تهابه..ترى هي قويه من برى بس لكن من داخل هشه بسرعه تنكسر وكمان تبكي من داخل لان
"
14,main,Hindawi_56,39714175,"– أراه تَعِبًا يحتاج إلى ممرِّض يعتني به الاعتناء التام.
– أنا أهتم بكل ما يلزم.
– يظهر أنه حصل له حركة في هذه الليلة، مع أن الانفعال والتأثر مُضِرَّانِ به جدًّا. ثم نهض فرافقته إلى الباب الخارجي، وقبل أن
"
14,snippet_diff_author_diff_corpus_dev_out,Gumar_12,00016,"رغد: خفت انك ما ترضينها لاخوك وبتقولين حددي بأسرع وقت يا وليد يا تركي..
الهنوف: صح هذا كلامي وهذا الكلام الصح..بس ما راح اضغط عليك..
رغد: وش اسوي ياالهنوف..شوري علي..
الهنوف: هالمره الشور شور قلبك يا رغد...اسألي قلبك وهو دليلك..
"
14,snippet_same_author_diff_doc_dev_in,Hindawi_56,82646393,"كذلك قرأتُ باهتمامٍ تدوين مناقشتنا الأخيرة منتظرًا منك الحكم النهائي. ولقد ذكرتِ أنك شكَّلتِ من قواك «هيئة محلَّفين»، ولكن نسيتِ أن مثل تلك الهيئة لا تُنهي القضايا على الوجه الذي اخترتِ، وإنما عليها أن تهيِّئ حُكمًا ما، للدَّائرة العليا نقضه
"
14,snippet_same_author_diff_doc_dev_out,Hindawi_56,51305974,"متاتياس (يتنحنح كعادته ليقول شيئًا خطيرًا): وكم دفعت ثمن الأرغن الذي جئتَ به البارحة؟
شفيق (بتأدب): هذا أمر لا يعني غيري.
متاتياس (يغضب حقيقة هذه المرة): شئونك المالية لا تعنيني؟
شفيق (ينجح في أن يكون هادئًا كالأول): إنها لا تعني
"
14,snippet_diff_author_diff_corpus_dev_in,Gumar_483,00588,"خبر عتاب ليث بالي يصير لقوته وانتقل ليث فكره بالبدور وكاااد انه صار معها نفس الي يصيير لقوته هالحيييين اويلاااااااااه لجل اتشوف ان كنت انا الي انصاب ضحت بحياتها وطلعت لجل تنصااب ليييه يا ام راكااان وش اسوي هالحيين وشلووون
"
14,snippet_diff_author_same_corpus_dev_in,Hindawi_160,20916382,"وضعت ذات طبق الفطائر على السفرة وكرَّت إلى المطبخ لإحضار المزيد من الأطباق، وإذا بها تجد بوسي قد فعلتها بسخاء شديد أسفل المائدة التي تحمل طورطة الدكتور. واختارت العفاريت هذه اللحظة نفسها لتفعلها هي أيضًا.
فبينما ذات تتأمَّل في اشمئزاز
"
14,snippet_diff_author_same_corpus_dev_out,Hindawi_21,49386150,"– أنا خايفة يجهضوها.
– ما فيش خوف بعد النهارده.
– أيوه.
– أنا معاكي يا هنادي.
– وأنا معاك يا جلال.
أحاطها بذراعيه وأحاطته بذراعيها.
أقام لهما الميدان حفلة زفاف عزف فيها الشباب والشابات موسيقى الثورة وأغانيها، أنشد الشعراء
"
14,snippet_same_author_same_doc,Hindawi_56,39714175,"في أول هجمات الليل ابتدأ النِّزَاع، فشعرت مرغريت إذ ذاك بخوف هذه الوحشة الهائلة وحدها، وعند انتصاف الليل استدعتْ والدتَها وأجلستها في ركن من الغرفة، وبقيت هي بجانب السرير الذي كان لم يزل يحتوي على آثار تلك الروح الراحلة إلى
"
2,main,Hindawi_6,48462695,"– آه، دانا فضلت طول السكة اقول رشدي، رشدي، رشدي، عشان ما انساش اسمه.
وفي ومضة اختلط وجه رشدي الدائم الاحتقان المنتفخ بالسمنة، وعيناه الصغيرتان المدسوستان في ملامحه، وابتساماته الخجلة يوم ذهب إليه في العباسية ومعه حقيبة الديناميت واعتذر وتحجج
"
2,snippet_diff_author_diff_corpus_dev_out,Gumar_435,00533,"العنود:لا تقول لإخواني الله يخليك
مصعب:انا ما راح أقول غير انسي السالفه هذي وحلا رشحتك لي وآنا الصراحه انعجبت فيك كثير من كلام حلا عنك وانعجبت أكثر لما عرفت انك حولتي منازل علشان تديرين أبوك وتنتبهين عليه واللي يسوي كذا
"
2,snippet_same_author_diff_doc_dev_in,Hindawi_6,17394169,"وكان عوف هو الآخر يضحك بقلب، ويحلم بقلب آخر أن تمتدَّ يدٌ في حِجره وتُدفئ أصابَعه بالثلاثين قرشًا التي داخ عليها من المغرب. وبقيت أصابعُه باردةً في حِجره.
وشخط عوف في المرأة قائلًا: عليَّ الطلاق إن ما روحتي …
وعلى
"
2,snippet_diff_author_same_corpus_dev_in,Hindawi_85,74636907,"وبالطبع لا يمكن إنكار أن جانبًا كبيرًا من النشاطات والنتائج التي توصلت إليها هذه العلوم، قد سُخر لخدمة الأغراض والمصالح الطبقية والاستعمارية.
فمنذ مطلع هذا القرن، أكثرت الدول الاستعمارية من استخدام الخبراء الاجتماعيين، وتعيينهم مستشارين في إداراتها الحكومية، ومن هنا
"
2,snippet_same_author_same_doc,Hindawi_6,48462695,"وبدا له الأمر مستحيلًا، مستحيل أن يكون المكان الذي ظل يبحث عنه ليهرب من مطارديه ومن الناس الذين قد يتطوعون لإمساكه، أن يكون هذا المكان الأمين هو قلب الناس أنفسهم.
وراح يتطلع إلى الوراء مرات ليتأكد، ولم يجد سوى شمس
"
